Local time,Open,High,Low,Close,Volume
26.03.2022 06:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 06:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 07:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 07:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 07:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 07:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 08:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 08:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 08:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 08:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 09:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 09:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 09:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 09:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 10:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 10:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 10:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 10:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 11:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 11:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 11:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 11:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 12:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 12:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 12:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 12:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 13:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 13:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 13:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 13:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 14:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 14:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 14:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 14:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 15:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 15:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 15:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 15:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 16:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 16:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 16:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 16:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 17:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 17:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 17:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 17:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 18:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 18:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 18:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 18:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 19:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 19:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 19:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 19:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 20:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 20:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 20:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 20:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 21:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 21:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 21:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 21:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 22:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 22:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 22:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 22:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 23:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 23:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 23:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
26.03.2022 23:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 00:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 00:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 00:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 00:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 01:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 01:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 01:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 01:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 02:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 02:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 02:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 02:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 03:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 03:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 03:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 03:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 04:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 04:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 04:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 04:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 05:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 05:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 05:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 05:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 06:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 06:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 06:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 06:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 07:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 07:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 07:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 07:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 08:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 08:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 08:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 08:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 09:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 09:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 09:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 09:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 10:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 10:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 10:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 10:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 11:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 11:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 11:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 11:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 12:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 12:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 12:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 12:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 13:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 13:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 13:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 13:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 14:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 14:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 14:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 14:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 15:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 15:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 15:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 15:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 16:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 16:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 16:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 16:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 17:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 17:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 17:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 17:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 18:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 18:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 18:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 18:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 19:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 19:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 19:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 19:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 20:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 20:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 20:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 20:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 21:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 21:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 21:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 21:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 22:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 22:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 22:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 22:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 23:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 23:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 23:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
27.03.2022 23:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 00:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 00:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 00:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 00:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 01:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 01:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 01:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 01:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 02:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 02:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 02:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 02:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 03:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 03:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 03:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 03:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 04:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 04:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 04:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 04:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 05:00:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 05:15:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 05:30:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 05:45:00.000 GMT+0900,121.999,121.999,121.999,121.999,0
28.03.2022 06:00:00.000 GMT+0900,121.999,122.045,121.983,122.030,41.99
28.03.2022 06:15:00.000 GMT+0900,122.046,122.046,122.008,122.029,138.93
28.03.2022 06:30:00.000 GMT+0900,122.029,122.048,122.008,122.009,112.78
28.03.2022 06:45:00.000 GMT+0900,122.009,122.019,122.008,122.014,131.9
28.03.2022 07:00:00.000 GMT+0900,122.017,122.212,122.013,122.178,1140.18
28.03.2022 07:15:00.000 GMT+0900,122.176,122.226,122.174,122.199,677.69
28.03.2022 07:30:00.000 GMT+0900,122.200,122.258,122.179,122.248,1389.64
28.03.2022 07:45:00.000 GMT+0900,122.248,122.295,122.237,122.272,1274.91
28.03.2022 08:00:00.000 GMT+0900,122.272,122.363,122.269,122.313,1534.15
28.03.2022 08:15:00.000 GMT+0900,122.313,122.315,122.224,122.251,699.15
28.03.2022 08:30:00.000 GMT+0900,122.250,122.287,122.226,122.255,853.96
28.03.2022 08:45:00.000 GMT+0900,122.254,122.321,122.233,122.270,1325.79
28.03.2022 09:00:00.000 GMT+0900,122.268,122.294,122.141,122.158,2276.23
28.03.2022 09:15:00.000 GMT+0900,122.157,122.314,122.157,122.285,2817.59
28.03.2022 09:30:00.000 GMT+0900,122.287,122.313,122.240,122.299,2143.77
28.03.2022 09:45:00.000 GMT+0900,122.299,122.304,122.165,122.228,5500.18
28.03.2022 10:00:00.000 GMT+0900,122.228,122.687,122.171,122.588,6313.45
28.03.2022 10:15:00.000 GMT+0900,122.589,122.973,122.539,122.798,8862.79
28.03.2022 10:30:00.000 GMT+0900,122.797,122.874,122.748,122.824,5019.91
28.03.2022 10:45:00.000 GMT+0900,122.823,122.977,122.818,122.970,4354.47
28.03.2022 11:00:00.000 GMT+0900,122.970,123.107,122.882,122.934,6214.76
28.03.2022 11:15:00.000 GMT+0900,122.934,123.007,122.851,122.851,4002.15
28.03.2022 11:30:00.000 GMT+0900,122.854,122.921,122.758,122.870,4599.24
28.03.2022 11:45:00.000 GMT+0900,122.870,122.966,122.852,122.899,2575.88
28.03.2022 12:00:00.000 GMT+0900,122.900,122.945,122.851,122.882,2308.82
28.03.2022 12:15:00.000 GMT+0900,122.882,122.942,122.882,122.932,1107.28
28.03.2022 12:30:00.000 GMT+0900,122.929,122.965,122.892,122.955,1218.41
28.03.2022 12:45:00.000 GMT+0900,122.956,123.161,122.954,123.077,4064.67
28.03.2022 13:00:00.000 GMT+0900,123.077,123.099,122.963,122.982,3305.74
28.03.2022 13:15:00.000 GMT+0900,122.981,123.038,122.968,123.007,1600.48
28.03.2022 13:30:00.000 GMT+0900,123.006,123.109,123.005,123.042,2176.34
28.03.2022 13:45:00.000 GMT+0900,123.038,123.056,122.997,123.049,990.82
28.03.2022 14:00:00.000 GMT+0900,123.051,123.116,123.045,123.115,1215.49
28.03.2022 14:15:00.000 GMT+0900,123.114,123.135,123.085,123.101,1431.89
28.03.2022 14:30:00.000 GMT+0900,123.102,123.195,123.101,123.157,1444.89
28.03.2022 14:45:00.000 GMT+0900,123.157,123.258,123.140,123.231,2758.56
28.03.2022 15:00:00.000 GMT+0900,123.232,123.232,123.132,123.138,2680.96
28.03.2022 15:15:00.000 GMT+0900,123.139,123.146,123.024,123.120,3080.07
28.03.2022 15:30:00.000 GMT+0900,123.121,123.201,123.079,123.104,2564.05
28.03.2022 15:45:00.000 GMT+0900,123.109,123.346,123.102,123.336,3182.42
28.03.2022 16:00:00.000 GMT+0900,123.336,123.664,123.273,123.663,5587.67
28.03.2022 16:15:00.000 GMT+0900,123.663,123.817,123.568,123.742,5270.37
28.03.2022 16:30:00.000 GMT+0900,123.741,123.772,123.644,123.742,3671.87
28.03.2022 16:45:00.000 GMT+0900,123.745,124.015,123.719,123.924,4970.57
28.03.2022 17:00:00.000 GMT+0900,123.922,123.953,123.862,123.908,4074.42
28.03.2022 17:15:00.000 GMT+0900,123.906,124.117,123.883,124.022,5608.71
28.03.2022 17:30:00.000 GMT+0900,124.022,124.499,124.017,124.445,6413.11
28.03.2022 17:45:00.000 GMT+0900,124.447,125.097,124.403,124.683,12315.46
28.03.2022 18:00:00.000 GMT+0900,124.683,124.706,124.329,124.518,7477.81
28.03.2022 18:15:00.000 GMT+0900,124.519,124.678,124.508,124.547,5210.57
28.03.2022 18:30:00.000 GMT+0900,124.547,124.558,124.372,124.374,4632.88
28.03.2022 18:45:00.000 GMT+0900,124.375,124.429,124.048,124.289,5496.75
28.03.2022 19:00:00.000 GMT+0900,124.292,124.391,124.182,124.359,4098.91
28.03.2022 19:15:00.000 GMT+0900,124.357,124.357,124.066,124.083,4064.96
28.03.2022 19:30:00.000 GMT+0900,124.085,124.128,123.667,124.057,8251.57
28.03.2022 19:45:00.000 GMT+0900,124.053,124.348,124.021,124.268,5516.98
28.03.2022 20:00:00.000 GMT+0900,124.264,124.264,124.000,124.157,5096.57
28.03.2022 20:15:00.000 GMT+0900,124.157,124.174,123.908,124.015,4556.14
28.03.2022 20:30:00.000 GMT+0900,124.016,124.178,123.908,124.177,4071.96
28.03.2022 20:45:00.000 GMT+0900,124.179,124.235,123.979,124.049,3502.86
28.03.2022 21:00:00.000 GMT+0900,124.051,124.123,123.920,123.947,4688.11
28.03.2022 21:15:00.000 GMT+0900,123.946,123.963,123.612,123.787,7361.67
28.03.2022 21:30:00.000 GMT+0900,123.788,123.838,123.450,123.564,7416.52
28.03.2022 21:45:00.000 GMT+0900,123.563,123.707,123.377,123.650,6288.58
28.03.2022 22:00:00.000 GMT+0900,123.651,123.729,123.509,123.701,6275.64
28.03.2022 22:15:00.000 GMT+0900,123.696,123.826,123.654,123.802,4637.25
28.03.2022 22:30:00.000 GMT+0900,123.805,123.875,123.674,123.811,4928.8
28.03.2022 22:45:00.000 GMT+0900,123.811,123.868,123.774,123.817,4024.36
28.03.2022 23:00:00.000 GMT+0900,123.816,123.859,123.625,123.752,4472.05
28.03.2022 23:15:00.000 GMT+0900,123.753,123.846,123.591,123.784,3797.74
28.03.2022 23:30:00.000 GMT+0900,123.783,123.813,123.473,123.544,4685.91
28.03.2022 23:45:00.000 GMT+0900,123.544,123.561,123.400,123.545,4518.77
29.03.2022 00:00:00.000 GMT+0900,123.547,123.563,123.248,123.337,4566.31
29.03.2022 00:15:00.000 GMT+0900,123.335,123.442,123.284,123.393,2101.8
29.03.2022 00:30:00.000 GMT+0900,123.392,123.484,123.360,123.381,2571.75
29.03.2022 00:45:00.000 GMT+0900,123.382,123.447,123.249,123.276,1800.39
29.03.2022 01:00:00.000 GMT+0900,123.274,123.331,123.143,123.240,2152.56
29.03.2022 01:15:00.000 GMT+0900,123.238,123.291,123.210,123.262,1122.99
29.03.2022 01:30:00.000 GMT+0900,123.268,123.411,123.268,123.401,1059.07
29.03.2022 01:45:00.000 GMT+0900,123.401,123.412,123.331,123.400,1030.01
29.03.2022 02:00:00.000 GMT+0900,123.401,123.406,123.256,123.301,1257
29.03.2022 02:15:00.000 GMT+0900,123.303,123.380,123.294,123.354,1064.92
29.03.2022 02:30:00.000 GMT+0900,123.355,123.393,123.323,123.392,1148.66
29.03.2022 02:45:00.000 GMT+0900,123.395,123.484,123.371,123.484,790.53
29.03.2022 03:00:00.000 GMT+0900,123.484,123.626,123.448,123.586,1490.92
29.03.2022 03:15:00.000 GMT+0900,123.586,123.696,123.585,123.664,1490.44
29.03.2022 03:30:00.000 GMT+0900,123.667,123.689,123.568,123.602,1109.51
29.03.2022 03:45:00.000 GMT+0900,123.603,123.661,123.559,123.561,1319.09
29.03.2022 04:00:00.000 GMT+0900,123.560,123.651,123.560,123.651,1034.16
29.03.2022 04:15:00.000 GMT+0900,123.652,123.794,123.642,123.766,1633.76
29.03.2022 04:30:00.000 GMT+0900,123.764,123.890,123.748,123.889,1263.21
29.03.2022 04:45:00.000 GMT+0900,123.889,123.896,123.815,123.832,1157.05
29.03.2022 05:00:00.000 GMT+0900,123.833,123.903,123.831,123.877,880.81
29.03.2022 05:15:00.000 GMT+0900,123.877,123.879,123.832,123.862,412.31
29.03.2022 05:30:00.000 GMT+0900,123.862,123.894,123.838,123.894,222.4
29.03.2022 05:45:00.000 GMT+0900,123.893,123.933,123.856,123.856,415.09
29.03.2022 06:00:00.000 GMT+0900,123.857,123.857,123.689,123.766,56.8
29.03.2022 06:15:00.000 GMT+0900,123.766,123.862,123.759,123.849,578.94
29.03.2022 06:30:00.000 GMT+0900,123.849,123.873,123.849,123.855,312.47
29.03.2022 06:45:00.000 GMT+0900,123.857,123.895,123.856,123.880,381.5
29.03.2022 07:00:00.000 GMT+0900,123.881,123.887,123.738,123.877,665.92
29.03.2022 07:15:00.000 GMT+0900,123.877,123.954,123.877,123.881,717
29.03.2022 07:30:00.000 GMT+0900,123.883,124.031,123.870,124.015,936.02
29.03.2022 07:45:00.000 GMT+0900,124.015,124.184,123.965,124.146,1787.03
29.03.2022 08:00:00.000 GMT+0900,124.145,124.145,123.791,123.850,2901.49
29.03.2022 08:15:00.000 GMT+0900,123.850,123.866,123.653,123.739,2176.14
29.03.2022 08:30:00.000 GMT+0900,123.739,123.823,123.715,123.780,2042.32
29.03.2022 08:45:00.000 GMT+0900,123.781,123.792,123.540,123.602,3270.62
29.03.2022 09:00:00.000 GMT+0900,123.601,123.772,123.463,123.488,5630.27
29.03.2022 09:15:00.000 GMT+0900,123.492,123.536,123.308,123.420,6761.5
29.03.2022 09:30:00.000 GMT+0900,123.423,123.677,123.380,123.663,5093.59
29.03.2022 09:45:00.000 GMT+0900,123.662,124.301,123.626,124.137,9597.76
29.03.2022 10:00:00.000 GMT+0900,124.136,124.178,123.736,123.830,8407.75
29.03.2022 10:15:00.000 GMT+0900,123.829,123.922,123.720,123.752,6879.29
29.03.2022 10:30:00.000 GMT+0900,123.753,123.779,123.517,123.546,5442.97
29.03.2022 10:45:00.000 GMT+0900,123.551,123.700,123.539,123.686,4290.47
29.03.2022 11:00:00.000 GMT+0900,123.686,123.719,123.637,123.668,2019.79
29.03.2022 11:15:00.000 GMT+0900,123.668,123.778,123.634,123.669,2856.97
29.03.2022 11:30:00.000 GMT+0900,123.667,123.678,123.395,123.483,3414.26
29.03.2022 11:45:00.000 GMT+0900,123.485,123.532,123.245,123.355,5432.28
29.03.2022 12:00:00.000 GMT+0900,123.353,123.426,123.291,123.374,3555.86
29.03.2022 12:15:00.000 GMT+0900,123.378,123.489,123.357,123.438,3435.56
29.03.2022 12:30:00.000 GMT+0900,123.437,123.460,123.210,123.391,5648.89
29.03.2022 12:45:00.000 GMT+0900,123.391,123.431,123.100,123.176,4833.99
29.03.2022 13:00:00.000 GMT+0900,123.174,123.331,123.169,123.270,4216.39
29.03.2022 13:15:00.000 GMT+0900,123.270,123.356,123.184,123.235,3682.68
29.03.2022 13:30:00.000 GMT+0900,123.236,123.307,123.149,123.301,3821.45
29.03.2022 13:45:00.000 GMT+0900,123.301,123.413,123.276,123.363,3535.94
29.03.2022 14:00:00.000 GMT+0900,123.362,123.497,123.293,123.447,4987.09
29.03.2022 14:15:00.000 GMT+0900,123.448,123.549,123.416,123.478,4101.9
29.03.2022 14:30:00.000 GMT+0900,123.480,123.591,123.444,123.589,3342.48
29.03.2022 14:45:00.000 GMT+0900,123.589,123.674,123.535,123.596,4086.66
29.03.2022 15:00:00.000 GMT+0900,123.596,123.613,123.488,123.527,5034.66
29.03.2022 15:15:00.000 GMT+0900,123.528,123.530,123.421,123.441,3724.73
29.03.2022 15:30:00.000 GMT+0900,123.441,123.513,123.393,123.443,3040.52
29.03.2022 15:45:00.000 GMT+0900,123.445,123.532,123.303,123.506,3420.51
29.03.2022 16:00:00.000 GMT+0900,123.503,123.647,123.503,123.622,3478.73
29.03.2022 16:15:00.000 GMT+0900,123.623,123.775,123.576,123.745,3527.55
29.03.2022 16:30:00.000 GMT+0900,123.745,123.762,123.549,123.574,3545
29.03.2022 16:45:00.000 GMT+0900,123.574,123.650,123.430,123.571,3267.19
29.03.2022 17:00:00.000 GMT+0900,123.571,123.589,123.399,123.589,3358.73
29.03.2022 17:15:00.000 GMT+0900,123.589,123.670,123.540,123.561,2648.51
29.03.2022 17:30:00.000 GMT+0900,123.562,123.708,123.525,123.662,3371.85
29.03.2022 17:45:00.000 GMT+0900,123.663,123.781,123.621,123.724,2900.88
29.03.2022 18:00:00.000 GMT+0900,123.722,123.807,123.619,123.634,5517.15
29.03.2022 18:15:00.000 GMT+0900,123.633,123.667,123.586,123.608,3311.05
29.03.2022 18:30:00.000 GMT+0900,123.607,123.707,123.589,123.685,2555.14
29.03.2022 18:45:00.000 GMT+0900,123.688,123.762,123.673,123.750,2701.69
29.03.2022 19:00:00.000 GMT+0900,123.749,123.749,123.499,123.538,3442.83
